2015-09-05T00:00:00.000	720
2015-09-06T00:00:00.000	2567
2015-09-07T00:00:00.000	1686
2015-09-08T00:00:00.000	8468
2015-09-09T00:00:00.000	7988
2015-09-10T00:00:00.000	7899
2015-09-11T00:00:00.000	7510
2015-09-12T00:00:00.000	5311
2015-09-13T00:00:00.000	2292
2015-09-14T00:00:00.000	7553
2015-09-15T00:00:00.000	6001
2015-09-16T00:00:00.000	8399
2015-09-17T00:00:00.000	8663
2015-09-18T00:00:00.000	7806
2015-09-19T00:00:00.000	548
2015-09-20T00:00:00.000	2376
2015-09-21T00:00:00.000	7764
2015-09-22T00:00:00.000	8362
2015-09-23T00:00:00.000	7517
2015-09-24T00:00:00.000	8213
2015-09-25T00:00:00.000	7957
2015-09-26T00:00:00.000	535
2015-09-27T00:00:00.000	2273
2015-09-28T00:00:00.000	7145
2015-09-29T00:00:00.000	7899
2015-09-30T00:00:00.000	8561
2015-10-01T00:00:00.000	8493
2015-10-02T00:00:00.000	7886
2015-10-03T00:00:00.000	675
2015-10-04T00:00:00.000	2146
2015-10-05T00:00:00.000	7134
2015-10-06T00:00:00.000	7935
2015-10-07T00:00:00.000	8444
2015-10-08T00:00:00.000	8036
2015-10-09T00:00:00.000	7242
2015-10-10T00:00:00.000	630
2015-10-11T00:00:00.000	2285
2015-10-12T00:00:00.000	1109
2015-10-13T00:00:00.000	8430
2015-10-14T00:00:00.000	7613
2015-10-15T00:00:00.000	8090
2015-10-16T00:00:00.000	7623
2015-10-17T00:00:00.000	563
2015-10-18T00:00:00.000	2254
2015-10-19T00:00:00.000	8234
2015-10-20T00:00:00.000	8969
2015-10-21T00:00:00.000	8534
2015-10-22T00:00:00.000	8028
2015-10-23T00:00:00.000	7731
2015-10-24T00:00:00.000	717
2015-10-25T00:00:00.000	2131
2015-10-26T00:00:00.000	8016
2015-10-27T00:00:00.000	8661
2015-10-28T00:00:00.000	8430
2015-10-29T00:00:00.000	8144
2015-10-30T00:00:00.000	7830
2015-10-31T00:00:00.000	386
2015-11-01T00:00:00.000	2229
